Entity,Code,Year,meat_prod_tonnes,Meat_supply_kgperCap,Food Balance Sheets: Eggs - Production (FAO (2017)) (tonnes)
Cyprus,CYP,1968,24767,45.6,5000
Cyprus,CYP,1969,30907,52.6,5000
Cyprus,CYP,1970,33331,52.97,6000
Cyprus,CYP,1971,35548,56.56,6000
Cyprus,CYP,1972,37725,60.52,6000
Cyprus,CYP,1973,41270,63.71,6000
Cyprus,CYP,1974,32247,48.18,5000
Cyprus,CYP,1975,24929,39.47,4000
Cyprus,CYP,1976,27684,40.07,5000
Cyprus,CYP,1977,29245,43.86,5000
Cyprus,CYP,1978,32207,46.44,6000
Cyprus,CYP,1979,33844,49.41,5000
Cyprus,CYP,1980,33635,49.84,5000
Cyprus,CYP,1981,36376,52.3,6000
Cyprus,CYP,1982,40073,54.57,6000
Cyprus,CYP,1983,43759,62.68,5000
Cyprus,CYP,1984,47125,62.75,6000
Cyprus,CYP,1985,48648,64.7,6000
Cyprus,CYP,1986,51501,68.07,6000
Cyprus,CYP,1987,54552,70.43,7000
Cyprus,CYP,1988,58765,72.8,6000
Cyprus,CYP,1989,63799,78.19,8000
Cyprus,CYP,1990,66838,77.29,8000
Cyprus,CYP,1991,65617,74.48,8000
Cyprus,CYP,1992,70903,82.01,6000
Cyprus,CYP,1993,79025,82.02,8000
Cyprus,CYP,1994,83705,84.82,9000
Cyprus,CYP,1995,86635,85.1,10000
Cyprus,CYP,1996,90572,83.6,10000
Cyprus,CYP,1997,94004,85.2,9000
Cyprus,CYP,1998,95031,85.1,11000
Cyprus,CYP,1999,99776,88.32,11000
Cyprus,CYP,2000,102469,87.94,11000
Cyprus,CYP,2001,102465,86.15,11000
Cyprus,CYP,2002,105950,87.82,12000
Cyprus,CYP,2003,102434,81.96,14000
Cyprus,CYP,2004,101407,80.86,11000
Cyprus,CYP,2005,101057,84.1,9000
Cyprus,CYP,2006,92560,80.7,9000
Cyprus,CYP,2007,95707,82.42,9000
Cyprus,CYP,2008,101047,80.0,10000
Cyprus,CYP,2009,97082,78.79,10000
Cyprus,CYP,2010,95910,78.72,9000
Cyprus,CYP,2011,93980,79.56,9000
Cyprus,CYP,2012,89781,80.78,10000
Czech Republic,CZE,1800,,,
Czech Republic,CZE,1801,,,
Czech Republic,CZE,1802,,,
Czech Republic,CZE,1803,,,
Czech Republic,CZE,1804,,,
Czech Republic,CZE,1805,,,
Czech Republic,CZE,1806,,,
Czech Republic,CZE,1807,,,
Czech Republic,CZE,1808,,,
Czech Republic,CZE,1809,,,
Czech Republic,CZE,1810,,,
Czech Republic,CZE,1811,,,
Czech Republic,CZE,1812,,,
Czech Republic,CZE,1813,,,
Czech Republic,CZE,1814,,,
Czech Republic,CZE,1815,,,
Czech Republic,CZE,1816,,,
Czech Republic,CZE,1817,,,
Czech Republic,CZE,1818,,,
Czech Republic,CZE,1819,,,
Czech Republic,CZE,1820,,,
Czech Republic,CZE,1821,,,
Czech Republic,CZE,1822,,,
Czech Republic,CZE,1823,,,
Czech Republic,CZE,1824,,,
Czech Republic,CZE,1825,,,
Czech Republic,CZE,1826,,,
Czech Republic,CZE,1827,,,
Czech Republic,CZE,1828,,,
Czech Republic,CZE,1829,,,
Czech Republic,CZE,1830,,,
Czech Republic,CZE,1831,,,
Czech Republic,CZE,1832,,,
Czech Republic,CZE,1833,,,
Czech Republic,CZE,1834,,,
Czech Republic,CZE,1835,,,
Czech Republic,CZE,1836,,,
Czech Republic,CZE,1837,,,
Czech Republic,CZE,1838,,,
Czech Republic,CZE,1839,,,
Czech Republic,CZE,1840,,,
Czech Republic,CZE,1841,,,
Czech Republic,CZE,1842,,,
Czech Republic,CZE,1843,,,
Czech Republic,CZE,1844,,,
Czech Republic,CZE,1845,,,
Czech Republic,CZE,1846,,,
Czech Republic,CZE,1847,,,
Czech Republic,CZE,1848,,,
Czech Republic,CZE,1849,,,
Czech Republic,CZE,1850,,,
Czech Republic,CZE,1851,,,
Czech Republic,CZE,1852,,,
Czech Republic,CZE,1853,,,
Czech Republic,CZE,1854,,,
Czech Republic,CZE,1855,,,
Czech Republic,CZE,1856,,,
Czech Republic,CZE,1857,,,
Czech Republic,CZE,1858,,,
Czech Republic,CZE,1859,,,
Czech Republic,CZE,1860,,,
Czech Republic,CZE,1861,,,
Czech Republic,CZE,1862,,,
Czech Republic,CZE,1863,,,
Czech Republic,CZE,1864,,,
Czech Republic,CZE,1865,,,
Czech Republic,CZE,1866,,,
Czech Republic,CZE,1867,,,
Czech Republic,CZE,1868,,,
Czech Republic,CZE,1869,,,
Czech Republic,CZE,1870,,,
Czech Republic,CZE,1871,,,
Czech Republic,CZE,1872,,,
Czech Republic,CZE,1873,,,
Czech Republic,CZE,1874,,,
Czech Republic,CZE,1875,,,
Czech Republic,CZE,1876,,,
Czech Republic,CZE,1877,,,
Czech Republic,CZE,1878,,,
Czech Republic,CZE,1879,,,
Czech Republic,CZE,1880,,,
Czech Republic,CZE,1881,,,
Czech Republic,CZE,1882,,,
Czech Republic,CZE,1883,,,
Czech Republic,CZE,1884,,,
Czech Republic,CZE,1885,,,
Czech Republic,CZE,1886,,,
Czech Republic,CZE,1887,,,
Czech Republic,CZE,1888,,,
Czech Republic,CZE,1889,,,
Czech Republic,CZE,1890,,,
Czech Republic,CZE,1891,,,
Czech Republic,CZE,1892,,,
Czech Republic,CZE,1893,,,
Czech Republic,CZE,1894,,,
Czech Republic,CZE,1895,,,
Czech Republic,CZE,1896,,,
Czech Republic,CZE,1897,,,
Czech Republic,CZE,1898,,,
Czech Republic,CZE,1899,,,
Czech Republic,CZE,1900,,,
Czech Republic,CZE,1901,,,
Czech Republic,CZE,1902,,,
Czech Republic,CZE,1903,,,
Czech Republic,CZE,1904,,,
Czech Republic,CZE,1905,,,
Czech Republic,CZE,1906,,,
Czech Republic,CZE,1907,,,
Czech Republic,CZE,1908,,,
Czech Republic,CZE,1909,,,
Czech Republic,CZE,1910,,,
Czech Republic,CZE,1911,,,
Czech Republic,CZE,1912,,,
Czech Republic,CZE,1913,,,
Czech Republic,CZE,1914,,,
Czech Republic,CZE,1915,,,
Czech Republic,CZE,1916,,,
Czech Republic,CZE,1917,,,
Czech Republic,CZE,1918,,,
Czech Republic,CZE,1919,,,
Czech Republic,CZE,1920,,,
Czech Republic,CZE,1921,,,
Czech Republic,CZE,1922,,,
Czech Republic,CZE,1923,,,
Czech Republic,CZE,1924,,,
Czech Republic,CZE,1925,,,
Czech Republic,CZE,1926,,,
Czech Republic,CZE,1927,,,
Czech Republic,CZE,1928,,,
Czech Republic,CZE,1929,,,
Czech Republic,CZE,1930,,,
Czech Republic,CZE,1931,,,
Czech Republic,CZE,1932,,,
Czech Republic,CZE,1933,,,
Czech Republic,CZE,1934,,,
Czech Republic,CZE,1935,,,
Czech Republic,CZE,1936,,,
Czech Republic,CZE,1937,,,
Czech Republic,CZE,1938,,,
Czech Republic,CZE,1939,,,
Czech Republic,CZE,1940,,,
Czech Republic,CZE,1941,,,
Czech Republic,CZE,1942,,,
Czech Republic,CZE,1943,,,
Czech Republic,CZE,1944,,,
Czech Republic,CZE,1945,,,
Czech Republic,CZE,1946,,,
Czech Republic,CZE,1947,,,
Czech Republic,CZE,1948,,,
Czech Republic,CZE,1949,,,
Czech Republic,CZE,1950,,,
Czech Republic,CZE,1951,,,
Czech Republic,CZE,1952,,,
Czech Republic,CZE,1953,,,
Czech Republic,CZE,1954,,,
Czech Republic,CZE,1955,,,
Czech Republic,CZE,1956,,,
Czech Republic,CZE,1957,,,
Czech Republic,CZE,1958,,,
Czech Republic,CZE,1959,,,
Czech Republic,CZE,1960,,,
Czech Republic,CZE,1961,,,
Czech Republic,CZE,1962,,,
Czech Republic,CZE,1963,,,
Czech Republic,CZE,1964,,,
Czech Republic,CZE,1965,,,
Czech Republic,CZE,1966,,,
Czech Republic,CZE,1967,,,
Czech Republic,CZE,1968,,,
Czech Republic,CZE,1969,,,
Czech Republic,CZE,1970,,,
Czech Republic,CZE,1971,,,
Czech Republic,CZE,1972,,,
Czech Republic,CZE,1973,,,
Czech Republic,CZE,1974,,,
Czech Republic,CZE,1975,,,
Czech Republic,CZE,1976,,,
Czech Republic,CZE,1977,,,
Czech Republic,CZE,1978,,,
Czech Republic,CZE,1979,,,
Czech Republic,CZE,1980,,,
Czech Republic,CZE,1981,,,
Czech Republic,CZE,1982,,,
Czech Republic,CZE,1983,,,
Czech Republic,CZE,1984,,,
Czech Republic,CZE,1985,,,
Czech Republic,CZE,1986,,,
Czech Republic,CZE,1987,,,
Czech Republic,CZE,1988,,,
Czech Republic,CZE,1989,,,
Czech Republic,CZE,1990,,,
Czech Republic,CZE,1991,,,
Czech Republic,CZE,1992,,,
Czech Republic,CZE,1993,1006684,94.7,155000
Czech Republic,CZE,1994,805806,78.71,155000
Czech Republic,CZE,1995,862395,84.16,152000
Czech Republic,CZE,1996,853636,84.11,147000
Czech Republic,CZE,1997,835768,80.49,166000
Czech Republic,CZE,1998,853982,83.16,222000
Czech Republic,CZE,1999,821034,81.11,203000
Czech Republic,CZE,2000,784615,77.33,188000
Czech Republic,CZE,2001,806924,77.4,192000
Czech Republic,CZE,2002,789942,78.14,176000
Czech Republic,CZE,2003,777981,80.55,170000
Czech Republic,CZE,2004,795270,87.15,159000
Czech Republic,CZE,2005,744611,88.01,146000
Czech Republic,CZE,2006,709917,85.33,149000
Czech Republic,CZE,2007,697654,86.06,155000
Czech Republic,CZE,2008,668355,84.57,159000
Czech Republic,CZE,2009,620045,84.54,155000
Czech Republic,CZE,2010,602989,83.7,128000
Czech Republic,CZE,2011,564441,81.01,130000
Czech Republic,CZE,2012,515911,74.96,115000
Democratic Republic of Congo,COD,1800,,,
Democratic Republic of Congo,COD,1801,,,
Democratic Republic of Congo,COD,1802,,,
Democratic Republic of Congo,COD,1803,,,
Democratic Republic of Congo,COD,1804,,,
Democratic Republic of Congo,COD,1805,,,
Democratic Republic of Congo,COD,1806,,,
Democratic Republic of Congo,COD,1807,,,
Democratic Republic of Congo,COD,1808,,,
Democratic Republic of Congo,COD,1809,,,
Democratic Republic of Congo,COD,1810,,,
Democratic Republic of Congo,COD,1811,,,
Democratic Republic of Congo,COD,1812,,,
Democratic Republic of Congo,COD,1813,,,
Democratic Republic of Congo,COD,1814,,,
Democratic Republic of Congo,COD,1815,,,
Democratic Republic of Congo,COD,1816,,,
Democratic Republic of Congo,COD,1817,,,
Democratic Republic of Congo,COD,1818,,,
Democratic Republic of Congo,COD,1819,,,
Democratic Republic of Congo,COD,1820,,,
Democratic Republic of Congo,COD,1821,,,
Democratic Republic of Congo,COD,1822,,,
Democratic Republic of Congo,COD,1823,,,
Democratic Republic of Congo,COD,1824,,,
Democratic Republic of Congo,COD,1825,,,
Democratic Republic of Congo,COD,1826,,,
Democratic Republic of Congo,COD,1827,,,
Democratic Republic of Congo,COD,1828,,,
Democratic Republic of Congo,COD,1829,,,
Democratic Republic of Congo,COD,1830,,,
Democratic Republic of Congo,COD,1831,,,
Democratic Republic of Congo,COD,1832,,,
Democratic Republic of Congo,COD,1833,,,
Democratic Republic of Congo,COD,1834,,,
Democratic Republic of Congo,COD,1835,,,
Democratic Republic of Congo,COD,1836,,,
Democratic Republic of Congo,COD,1837,,,
Democratic Republic of Congo,COD,1838,,,
Democratic Republic of Congo,COD,1839,,,
Democratic Republic of Congo,COD,1840,,,
Democratic Republic of Congo,COD,1841,,,
Democratic Republic of Congo,COD,1842,,,
Democratic Republic of Congo,COD,1843,,,
Democratic Republic of Congo,COD,1844,,,
Democratic Republic of Congo,COD,1845,,,
Democratic Republic of Congo,COD,1846,,,
Democratic Republic of Congo,COD,1847,,,
Democratic Republic of Congo,COD,1848,,,
Democratic Republic of Congo,COD,1849,,,
Democratic Republic of Congo,COD,1850,,,
Democratic Republic of Congo,COD,1851,,,
Democratic Republic of Congo,COD,1852,,,
Democratic Republic of Congo,COD,1853,,,
Democratic Republic of Congo,COD,1854,,,
Democratic Republic of Congo,COD,1855,,,
Democratic Republic of Congo,COD,1856,,,
Democratic Republic of Congo,COD,1857,,,
Democratic Republic of Congo,COD,1858,,,
Democratic Republic of Congo,COD,1859,,,
Democratic Republic of Congo,COD,1860,,,
Democratic Republic of Congo,COD,1861,,,
Democratic Republic of Congo,COD,1862,,,
Democratic Republic of Congo,COD,1863,,,
Democratic Republic of Congo,COD,1864,,,
Democratic Republic of Congo,COD,1865,,,
Democratic Republic of Congo,COD,1866,,,
Democratic Republic of Congo,COD,1867,,,
Democratic Republic of Congo,COD,1868,,,
Democratic Republic of Congo,COD,1869,,,
Democratic Republic of Congo,COD,1870,,,
Democratic Republic of Congo,COD,1871,,,
Democratic Republic of Congo,COD,1872,,,
Democratic Republic of Congo,COD,1873,,,
Democratic Republic of Congo,COD,1874,,,
Democratic Republic of Congo,COD,1875,,,
Democratic Republic of Congo,COD,1876,,,
Democratic Republic of Congo,COD,1877,,,
Democratic Republic of Congo,COD,1878,,,
Democratic Republic of Congo,COD,1879,,,
Democratic Republic of Congo,COD,1880,,,
Democratic Republic of Congo,COD,1881,,,
Democratic Republic of Congo,COD,1882,,,
Democratic Republic of Congo,COD,1883,,,
Democratic Republic of Congo,COD,1884,,,
Democratic Republic of Congo,COD,1885,,,
Democratic Republic of Congo,COD,1886,,,
Democratic Republic of Congo,COD,1887,,,
Democratic Republic of Congo,COD,1888,,,
Democratic Republic of Congo,COD,1889,,,
Democratic Republic of Congo,COD,1890,,,
Democratic Republic of Congo,COD,1891,,,
Democratic Republic of Congo,COD,1892,,,
Democratic Republic of Congo,COD,1893,,,
Democratic Republic of Congo,COD,1894,,,
Democratic Republic of Congo,COD,1895,,,
Democratic Republic of Congo,COD,1896,,,
Democratic Republic of Congo,COD,1897,,,
Democratic Republic of Congo,COD,1898,,,
Democratic Republic of Congo,COD,1899,,,
Democratic Republic of Congo,COD,1900,,,
Democratic Republic of Congo,COD,1901,,,
Democratic Republic of Congo,COD,1902,,,
Democratic Republic of Congo,COD,1903,,,
Democratic Republic of Congo,COD,1904,,,
Democratic Republic of Congo,COD,1905,,,
Democratic Republic of Congo,COD,1906,,,
Democratic Republic of Congo,COD,1907,,,
Democratic Republic of Congo,COD,1908,,,
Democratic Republic of Congo,COD,1909,,,
Democratic Republic of Congo,COD,1910,,,
Democratic Republic of Congo,COD,1911,,,
Democratic Republic of Congo,COD,1912,,,
Democratic Republic of Congo,COD,1913,,,
Democratic Republic of Congo,COD,1914,,,
Democratic Republic of Congo,COD,1915,,,
Democratic Republic of Congo,COD,1916,,,
Democratic Republic of Congo,COD,1917,,,
Democratic Republic of Congo,COD,1918,,,
Democratic Republic of Congo,COD,1919,,,
Democratic Republic of Congo,COD,1920,,,
Democratic Republic of Congo,COD,1921,,,
Democratic Republic of Congo,COD,1922,,,
Democratic Republic of Congo,COD,1923,,,
Democratic Republic of Congo,COD,1924,,,
Democratic Republic of Congo,COD,1925,,,
Democratic Republic of Congo,COD,1926,,,
Democratic Republic of Congo,COD,1927,,,
Democratic Republic of Congo,COD,1928,,,
Democratic Republic of Congo,COD,1929,,,
Democratic Republic of Congo,COD,1930,,,
Democratic Republic of Congo,COD,1931,,,
Democratic Republic of Congo,COD,1932,,,
Democratic Republic of Congo,COD,1933,,,
Democratic Republic of Congo,COD,1934,,,
Democratic Republic of Congo,COD,1935,,,
Democratic Republic of Congo,COD,1936,,,
Democratic Republic of Congo,COD,1937,,,
Democratic Republic of Congo,COD,1938,,,
Democratic Republic of Congo,COD,1939,,,
Democratic Republic of Congo,COD,1940,,,
Democratic Republic of Congo,COD,1941,,,
Democratic Republic of Congo,COD,1942,,,
Democratic Republic of Congo,COD,1943,,,
Democratic Republic of Congo,COD,1944,,,
Democratic Republic of Congo,COD,1945,,,
Democratic Republic of Congo,COD,1946,,,
Democratic Republic of Congo,COD,1947,,,
Democratic Republic of Congo,COD,1948,,,
Democratic Republic of Congo,COD,1949,,,
Democratic Republic of Congo,COD,1950,,,
Democratic Republic of Congo,COD,1951,,,
Democratic Republic of Congo,COD,1952,,,
Democratic Republic of Congo,COD,1953,,,
Democratic Republic of Congo,COD,1954,,,
Democratic Republic of Congo,COD,1955,,,
Democratic Republic of Congo,COD,1956,,,
Democratic Republic of Congo,COD,1957,,,
Democratic Republic of Congo,COD,1958,,,
Democratic Republic of Congo,COD,1959,,,
Democratic Republic of Congo,COD,1960,,,
Democratic Republic of Congo,COD,1961,166850,,
Democratic Republic of Congo,COD,1962,167190,,
Democratic Republic of Congo,COD,1963,167630,,
Democratic Republic of Congo,COD,1964,170240,,
Democratic Republic of Congo,COD,1965,163440,,
Democratic Republic of Congo,COD,1966,162650,,
Democratic Republic of Congo,COD,1967,163590,,
Democratic Republic of Congo,COD,1968,164260,,
Democratic Republic of Congo,COD,1969,166000,,
Democratic Republic of Congo,COD,1970,170400,,
Democratic Republic of Congo,COD,1971,171300,,
Democratic Republic of Congo,COD,1972,172200,,
Democratic Republic of Congo,COD,1973,173100,,
Democratic Republic of Congo,COD,1974,174000,,
Democratic Republic of Congo,COD,1975,174100,,
Democratic Republic of Congo,COD,1976,174700,,
Democratic Republic of Congo,COD,1977,174400,,
Democratic Republic of Congo,COD,1978,171000,,
Democratic Republic of Congo,COD,1979,172900,,
Democratic Republic of Congo,COD,1980,171900,,
Democratic Republic of Congo,COD,1981,173730,,
Democratic Republic of Congo,COD,1982,175150,,
Democratic Republic of Congo,COD,1983,178310,,
Democratic Republic of Congo,COD,1984,182010,,
Democratic Republic of Congo,COD,1985,186220,,
Democratic Republic of Congo,COD,1986,191670,,
Democratic Republic of Congo,COD,1987,197750,,
Democratic Republic of Congo,COD,1988,200460,,
Democratic Republic of Congo,COD,1989,206480,,
Democratic Republic of Congo,COD,1990,206700,,
Democratic Republic of Congo,COD,1991,199708,,
Democratic Republic of Congo,COD,1992,208400,,
Democratic Republic of Congo,COD,1993,210205,,
Democratic Republic of Congo,COD,1994,213663,,
Democratic Republic of Congo,COD,1995,211518,,
Democratic Republic of Congo,COD,1996,216145,,
Democratic Republic of Congo,COD,1997,220584,,
Democratic Republic of Congo,COD,1998,223096,,
Democratic Republic of Congo,COD,1999,220068,,
Democratic Republic of Congo,COD,2000,217544,,
Democratic Republic of Congo,COD,2001,214486,,
Democratic Republic of Congo,COD,2002,211793,,
Democratic Republic of Congo,COD,2003,211537,,
Democratic Republic of Congo,COD,2004,213120,,
Democratic Republic of Congo,COD,2005,215355,,
Democratic Republic of Congo,COD,2006,215237,,
Democratic Republic of Congo,COD,2007,216345,,
Democratic Republic of Congo,COD,2008,216705,,
Democratic Republic of Congo,COD,2009,222261,,
Democratic Republic of Congo,COD,2010,226474,,
Democratic Republic of Congo,COD,2011,231169,,
Democratic Republic of Congo,COD,2012,234377,,
Denmark,DNK,1800,,,
Denmark,DNK,1801,,,
Denmark,DNK,1802,,,
Denmark,DNK,1803,,,
Denmark,DNK,1804,,,
Denmark,DNK,1805,,,
Denmark,DNK,1806,,,
Denmark,DNK,1807,,,
Denmark,DNK,1808,,,
Denmark,DNK,1809,,,
Denmark,DNK,1810,,,
Denmark,DNK,1811,,,
Denmark,DNK,1812,,,
Denmark,DNK,1813,,,
Denmark,DNK,1814,,,
Denmark,DNK,1815,,,
Denmark,DNK,1816,,,
Denmark,DNK,1817,,,
Denmark,DNK,1818,,,
Denmark,DNK,1819,,,
Denmark,DNK,1820,,,
Denmark,DNK,1821,,,
Denmark,DNK,1822,,,
Denmark,DNK,1823,,,
Denmark,DNK,1824,,,
Denmark,DNK,1825,,,
Denmark,DNK,1826,,,
Denmark,DNK,1827,,,
Denmark,DNK,1828,,,
Denmark,DNK,1829,,,
Denmark,DNK,1830,,,
Denmark,DNK,1831,,,
Denmark,DNK,1832,,,
Denmark,DNK,1833,,,
Denmark,DNK,1834,,,
Denmark,DNK,1835,,,
Denmark,DNK,1836,,,
Denmark,DNK,1837,,,
Denmark,DNK,1838,,,
Denmark,DNK,1839,,,
Denmark,DNK,1840,,,
Denmark,DNK,1841,,,
Denmark,DNK,1842,,,
Denmark,DNK,1843,,,
Denmark,DNK,1844,,,
Denmark,DNK,1845,,,
Denmark,DNK,1846,,,
Denmark,DNK,1847,,,
Denmark,DNK,1848,,,
Denmark,DNK,1849,,,
Denmark,DNK,1850,,,
Denmark,DNK,1851,,,
Denmark,DNK,1852,,,
Denmark,DNK,1853,,,
Denmark,DNK,1854,,,
Denmark,DNK,1855,,,
Denmark,DNK,1856,,,
Denmark,DNK,1857,,,
Denmark,DNK,1858,,,
Denmark,DNK,1859,,,
Denmark,DNK,1860,,,
Denmark,DNK,1861,,,
Denmark,DNK,1862,,,
Denmark,DNK,1863,,,
Denmark,DNK,1864,,,
Denmark,DNK,1865,,,
Denmark,DNK,1866,,,
Denmark,DNK,1867,,,
Denmark,DNK,1868,,,
Denmark,DNK,1869,,,
Denmark,DNK,1870,,,
Denmark,DNK,1871,,,
Denmark,DNK,1872,,,
Denmark,DNK,1873,,,
Denmark,DNK,1874,,,
Denmark,DNK,1875,,,
Denmark,DNK,1876,,,
Denmark,DNK,1877,,,
Denmark,DNK,1878,,,
Denmark,DNK,1879,,,
Denmark,DNK,1880,,,
Denmark,DNK,1881,,,
Denmark,DNK,1882,,,
Denmark,DNK,1883,,,
Denmark,DNK,1884,,,
Denmark,DNK,1885,,,
Denmark,DNK,1886,,,
Denmark,DNK,1887,,,
Denmark,DNK,1888,,,
Denmark,DNK,1889,,,
Denmark,DNK,1890,,,
Denmark,DNK,1891,,,
Denmark,DNK,1892,,,
Denmark,DNK,1893,,,
Denmark,DNK,1894,,,
Denmark,DNK,1895,,,
Denmark,DNK,1896,,,
Denmark,DNK,1897,,,
Denmark,DNK,1898,,,
Denmark,DNK,1899,,,
Denmark,DNK,1900,,,
Denmark,DNK,1901,,,
Denmark,DNK,1902,,,
Denmark,DNK,1903,,,
Denmark,DNK,1904,,,
Denmark,DNK,1905,,,
Denmark,DNK,1906,,,
Denmark,DNK,1907,,,
Denmark,DNK,1908,,,
Denmark,DNK,1909,,,
Denmark,DNK,1910,,,
Denmark,DNK,1911,,,
Denmark,DNK,1912,,,
Denmark,DNK,1913,,,
Denmark,DNK,1914,,,
Denmark,DNK,1915,,,
Denmark,DNK,1916,,,
Denmark,DNK,1917,,,
Denmark,DNK,1918,,,
Denmark,DNK,1919,,,
Denmark,DNK,1920,,,
Denmark,DNK,1921,,,
Denmark,DNK,1922,,,
Denmark,DNK,1923,,,
Denmark,DNK,1924,,,
Denmark,DNK,1925,,,
Denmark,DNK,1926,,,
Denmark,DNK,1927,,,
Denmark,DNK,1928,,,
Denmark,DNK,1929,,,
Denmark,DNK,1930,,,
Denmark,DNK,1931,,,
Denmark,DNK,1932,,,
Denmark,DNK,1933,,,
Denmark,DNK,1934,,,
Denmark,DNK,1935,,,
Denmark,DNK,1936,,,
Denmark,DNK,1937,,,
Denmark,DNK,1938,,,
Denmark,DNK,1939,,,
Denmark,DNK,1940,,,
Denmark,DNK,1941,,,
Denmark,DNK,1942,,,
Denmark,DNK,1943,,,
Denmark,DNK,1944,,,
Denmark,DNK,1945,,,
Denmark,DNK,1946,,,
Denmark,DNK,1947,,,
Denmark,DNK,1948,,,
Denmark,DNK,1949,,,
Denmark,DNK,1950,,,
Denmark,DNK,1951,,,
Denmark,DNK,1952,,,
Denmark,DNK,1953,,,
Denmark,DNK,1954,,,
Denmark,DNK,1955,,,
Denmark,DNK,1956,,,
Denmark,DNK,1957,,,
Denmark,DNK,1958,,,
Denmark,DNK,1959,,,
Denmark,DNK,1960,,,
Denmark,DNK,1961,846250,61.03,127000
Denmark,DNK,1962,905690,54.53,113000
Denmark,DNK,1963,913320,52.74,107000
Denmark,DNK,1964,946950,53.6,100000
Denmark,DNK,1965,989800,52.41,90000
Denmark,DNK,1966,1001200,57.82,90000
Denmark,DNK,1967,1027600,56.1,89000
Denmark,DNK,1968,993400,55.05,86000
Denmark,DNK,1969,952800,56.41,90000
Denmark,DNK,1970,992700,56.32,86000
Denmark,DNK,1971,1043900,56.18,75000
Denmark,DNK,1972,1025600,57.98,73000
Denmark,DNK,1973,1052700,57.92,73000
Denmark,DNK,1974,1081700,58.05,73000
Denmark,DNK,1975,1064015,62.33,75000
Denmark,DNK,1976,1060322,65.84,71000
Denmark,DNK,1977,1094829,66.5,68000
Denmark,DNK,1978,1153732,72.77,71000
Denmark,DNK,1979,1257675,72.1,77000
Denmark,DNK,1980,1319114,79.07,76000
Denmark,DNK,1981,1332499,74.85,79000
Denmark,DNK,1982,1330508,70.62,83000
Denmark,DNK,1983,1398489,73.53,81000
Denmark,DNK,1984,1395938,78.84,80000
Denmark,DNK,1985,1438701,83.46,80000
Denmark,DNK,1986,1506886,94.36,81000
Denmark,DNK,1987,1500619,96.28,77000
Denmark,DNK,1988,1505570,97.13,79000
Denmark,DNK,1989,1500671,99.06,82000
Denmark,DNK,1990,1546712,98.03,82000
Denmark,DNK,1991,1629106,100.78,84000
Denmark,DNK,1992,1747646,102.41,88000
Denmark,DNK,1993,1880145,100.3,87000
Denmark,DNK,1994,1889334,100.45,90000
Denmark,DNK,1995,1854488,101.58,95000
Denmark,DNK,1996,1847678,102.38,88000
Denmark,DNK,1997,1876881,97.67,85000
Denmark,DNK,1998,1986570,108.42,84000
Denmark,DNK,1999,2006130,68.04,78000
Denmark,DNK,2000,1985403,69.83,74000
Denmark,DNK,2001,2090991,72.62,81000
Denmark,DNK,2002,2135650,83.57,82000
Denmark,DNK,2003,2114046,77.3,81000
Denmark,DNK,2004,2157658,72.23,83000
Denmark,DNK,2005,2121868,92.52,80000
Denmark,DNK,2006,2053950,79.17,77000
Denmark,DNK,2007,2114879,89.9,78000
Denmark,DNK,2008,2022291,78.42,81000
Denmark,DNK,2009,1892604,66.4,74000
Denmark,DNK,2010,1996727,76.04,76000
Denmark,DNK,2011,2052707,75.41,79000
Denmark,DNK,2012,1993330,76.25,80000
Djibouti,DJI,1800,,,
Djibouti,DJI,1801,,,
Djibouti,DJI,1802,,,
Djibouti,DJI,1803,,,
Djibouti,DJI,1804,,,
Djibouti,DJI,1805,,,
Djibouti,DJI,1806,,,
Djibouti,DJI,1807,,,
Djibouti,DJI,1808,,,
Djibouti,DJI,1809,,,
Djibouti,DJI,1810,,,
Djibouti,DJI,1811,,,
Djibouti,DJI,1812,,,
Djibouti,DJI,1813,,,
Djibouti,DJI,1814,,,
Djibouti,DJI,1815,,,
Djibouti,DJI,1816,,,
Djibouti,DJI,1817,,,
Djibouti,DJI,1818,,,
Djibouti,DJI,1819,,,
Djibouti,DJI,1820,,,
Djibouti,DJI,1821,,,
Djibouti,DJI,1822,,,
Djibouti,DJI,1823,,,
Djibouti,DJI,1824,,,
Djibouti,DJI,1825,,,
Djibouti,DJI,1826,,,
Djibouti,DJI,1827,,,
Djibouti,DJI,1828,,,
Djibouti,DJI,1829,,,
Djibouti,DJI,1830,,,
Djibouti,DJI,1831,,,
Djibouti,DJI,1832,,,
Djibouti,DJI,1833,,,
Djibouti,DJI,1834,,,
Djibouti,DJI,1835,,,
Djibouti,DJI,1836,,,
Djibouti,DJI,1837,,,
Djibouti,DJI,1838,,,
Djibouti,DJI,1839,,,
Djibouti,DJI,1840,,,
Djibouti,DJI,1841,,,
Djibouti,DJI,1842,,,
Djibouti,DJI,1843,,,
Djibouti,DJI,1844,,,
Djibouti,DJI,1845,,,
Djibouti,DJI,1846,,,
Djibouti,DJI,1847,,,
Djibouti,DJI,1848,,,
Djibouti,DJI,1849,,,
Djibouti,DJI,1850,,,
Djibouti,DJI,1851,,,
Djibouti,DJI,1852,,,
Djibouti,DJI,1853,,,
Djibouti,DJI,1854,,,
Djibouti,DJI,1855,,,
Djibouti,DJI,1856,,,
Djibouti,DJI,1857,,,
Djibouti,DJI,1858,,,
