Entity,Code,Year,Urban (%),GDP per capita (int.-$) ($),Population
Bahamas,BHS,1941,,,67592
Bahamas,BHS,1942,,,68384
Bahamas,BHS,1943,,,69369
Bahamas,BHS,1944,,,70553
Bahamas,BHS,1945,,,71941
Bahamas,BHS,1946,,,73358
Bahamas,BHS,1947,,,74802
Bahamas,BHS,1948,,,76274
Bahamas,BHS,1949,,,77776
Bahamas,BHS,1950,52.086,,79000
Bahamas,BHS,1951,52.859,,80000
Bahamas,BHS,1952,53.631,,81000
Bahamas,BHS,1953,54.4,,83000
Bahamas,BHS,1954,55.168,,86000
Bahamas,BHS,1955,55.933,,89000
Bahamas,BHS,1956,56.697,,92000
Bahamas,BHS,1957,57.455,,96000
Bahamas,BHS,1958,58.211,,100000
Bahamas,BHS,1959,58.963,,104000
Bahamas,BHS,1960,59.712,,110000
Bahamas,BHS,1961,60.454,,115000
Bahamas,BHS,1962,61.193,,121000
Bahamas,BHS,1963,61.926,,127000
Bahamas,BHS,1964,62.642,,134000
Bahamas,BHS,1965,63.343,,140000
Bahamas,BHS,1966,64.04,,146000
Bahamas,BHS,1967,64.73,,153000
Bahamas,BHS,1968,65.416,,159000
Bahamas,BHS,1969,66.093,,164000
Bahamas,BHS,1970,66.764,,169000
Bahamas,BHS,1971,67.429,,174000
Bahamas,BHS,1972,68.088,,178000
Bahamas,BHS,1973,68.738,,182000
Bahamas,BHS,1974,69.381,,185000
Bahamas,BHS,1975,70.017,,189000
Bahamas,BHS,1976,70.647,,193000
Bahamas,BHS,1977,71.266,,197000
Bahamas,BHS,1978,71.879,,201000
Bahamas,BHS,1979,72.484,,206000
Bahamas,BHS,1980,73.102,,211000
Bahamas,BHS,1981,73.843,,215000
Bahamas,BHS,1982,74.571,,220000
Bahamas,BHS,1983,75.285,,225000
Bahamas,BHS,1984,75.987,,230000
Bahamas,BHS,1985,76.674,,235000
Bahamas,BHS,1986,77.347,,239000
Bahamas,BHS,1987,78.007,,243000
Bahamas,BHS,1988,78.654,,247000
Bahamas,BHS,1989,79.284,,252000
Bahamas,BHS,1990,79.838,,256000
Bahamas,BHS,1991,80.067,,261000
Bahamas,BHS,1992,80.293,,266000
Bahamas,BHS,1993,80.518,,271000
Bahamas,BHS,1994,80.74,,276000
Bahamas,BHS,1995,80.961,,280000
Bahamas,BHS,1996,81.18,,284000
Bahamas,BHS,1997,81.396,,287000
Bahamas,BHS,1998,81.611,,291000
Bahamas,BHS,1999,81.824,,294000
Bahamas,BHS,2000,82.007,,298000
Bahamas,BHS,2001,82.049,,303000
Bahamas,BHS,2002,82.092,,308000
Bahamas,BHS,2003,82.134,,313000
Bahamas,BHS,2004,82.176,,319000
Bahamas,BHS,2005,82.218,,325000
Bahamas,BHS,2006,82.26,,331000
Bahamas,BHS,2007,82.302,,337000
Bahamas,BHS,2008,82.343,,344000
Bahamas,BHS,2009,82.385,,350000
Bahamas,BHS,2010,82.427,,355000
Bahamas,BHS,2011,82.476,,360000
Bahamas,BHS,2012,82.532,,364000
Bahrain,BHR,1800,,,64474
Bahrain,BHR,1801,,,64474
Bahrain,BHR,1802,,,64474
Bahrain,BHR,1803,,,64474
Bahrain,BHR,1804,,,64474
Bahrain,BHR,1805,,,64474
Bahrain,BHR,1806,,,64474
Bahrain,BHR,1807,,,64474
Bahrain,BHR,1808,,,64474
Bahrain,BHR,1809,,,64474
Bahrain,BHR,1810,,,64474
Bahrain,BHR,1811,,,64474
Bahrain,BHR,1812,,,64474
Bahrain,BHR,1813,,,64474
Bahrain,BHR,1814,,,64474
Bahrain,BHR,1815,,,64474
Bahrain,BHR,1816,,,64474
Bahrain,BHR,1817,,,64474
Bahrain,BHR,1818,,,64474
Bahrain,BHR,1819,,,64474
Bahrain,BHR,1820,,,64474
Bahrain,BHR,1821,,,64474
Bahrain,BHR,1822,,,64474
Bahrain,BHR,1823,,,64474
Bahrain,BHR,1824,,,64474
Bahrain,BHR,1825,,,64474
Bahrain,BHR,1826,,,64474
Bahrain,BHR,1827,,,64474
Bahrain,BHR,1828,,,64474
Bahrain,BHR,1829,,,64474
Bahrain,BHR,1830,,,64474
Bahrain,BHR,1831,,,64474
Bahrain,BHR,1832,,,64474
Bahrain,BHR,1833,,,64474
Bahrain,BHR,1834,,,64474
Bahrain,BHR,1835,,,64474
Bahrain,BHR,1836,,,64474
Bahrain,BHR,1837,,,64474
Bahrain,BHR,1838,,,64474
Bahrain,BHR,1839,,,64474
Bahrain,BHR,1840,,,64474
Bahrain,BHR,1841,,,64474
Bahrain,BHR,1842,,,64474
Bahrain,BHR,1843,,,64474
Bahrain,BHR,1844,,,64474
Bahrain,BHR,1845,,,64474
Bahrain,BHR,1846,,,64474
Bahrain,BHR,1847,,,64474
Bahrain,BHR,1848,,,64474
Bahrain,BHR,1849,,,64474
Bahrain,BHR,1850,,,64474
Bahrain,BHR,1851,,,64474
Bahrain,BHR,1852,,,64473
Bahrain,BHR,1853,,,64473
Bahrain,BHR,1854,,,64472
Bahrain,BHR,1855,,,64472
Bahrain,BHR,1856,,,64471
Bahrain,BHR,1857,,,64471
Bahrain,BHR,1858,,,64470
Bahrain,BHR,1859,,,64470
Bahrain,BHR,1860,,,64469
Bahrain,BHR,1861,,,64486
Bahrain,BHR,1862,,,64519
Bahrain,BHR,1863,,,64571
Bahrain,BHR,1864,,,64639
Bahrain,BHR,1865,,,64725
Bahrain,BHR,1866,,,64829
Bahrain,BHR,1867,,,64950
Bahrain,BHR,1868,,,65089
Bahrain,BHR,1869,,,65246
Bahrain,BHR,1870,,,65421
Bahrain,BHR,1871,,,65614
Bahrain,BHR,1872,,,65825
Bahrain,BHR,1873,,,65968
Bahrain,BHR,1874,,,66222
Bahrain,BHR,1875,,,66496
Bahrain,BHR,1876,,,66791
Bahrain,BHR,1877,,,67064
Bahrain,BHR,1878,,,67416
Bahrain,BHR,1879,,,67791
Bahrain,BHR,1880,,,68169
Bahrain,BHR,1881,,,68543
Bahrain,BHR,1882,,,68924
Bahrain,BHR,1883,,,69308
Bahrain,BHR,1884,,,69689
Bahrain,BHR,1885,,,70076
Bahrain,BHR,1886,,,70467
Bahrain,BHR,1887,,,70854
Bahrain,BHR,1888,,,71249
Bahrain,BHR,1889,,,71645
Bahrain,BHR,1890,,,72044
Bahrain,BHR,1891,,,72445
Bahrain,BHR,1892,,,72848
Bahrain,BHR,1893,,,73254
Bahrain,BHR,1894,,,73662
Bahrain,BHR,1895,,,74072
Bahrain,BHR,1896,,,74484
Bahrain,BHR,1897,,,74899
Bahrain,BHR,1898,,,75315
Bahrain,BHR,1899,,,75735
Bahrain,BHR,1900,,,76156
Bahrain,BHR,1901,,,76580
Bahrain,BHR,1902,,,77002
Bahrain,BHR,1903,,,77431
Bahrain,BHR,1904,,,77862
Bahrain,BHR,1905,,,78296
Bahrain,BHR,1906,,,78731
Bahrain,BHR,1907,,,79164
Bahrain,BHR,1908,,,79605
Bahrain,BHR,1909,,,80048
Bahrain,BHR,1910,,,80493
Bahrain,BHR,1911,,,80940
Bahrain,BHR,1912,,,81390
Bahrain,BHR,1913,,,81947
Bahrain,BHR,1914,,,82611
Bahrain,BHR,1915,,,83384
Bahrain,BHR,1916,,,84164
Bahrain,BHR,1917,,,84952
Bahrain,BHR,1918,,,85748
Bahrain,BHR,1919,,,86551
Bahrain,BHR,1920,,,87362
Bahrain,BHR,1921,,,88180
Bahrain,BHR,1922,,,89006
Bahrain,BHR,1923,,,89840
Bahrain,BHR,1924,,,90681
Bahrain,BHR,1925,,,91531
Bahrain,BHR,1926,,,92388
Bahrain,BHR,1927,,,93253
Bahrain,BHR,1928,,,94127
Bahrain,BHR,1929,,,95009
Bahrain,BHR,1930,,,95898
Bahrain,BHR,1931,,,96797
Bahrain,BHR,1932,,,97703
Bahrain,BHR,1933,,,98619
Bahrain,BHR,1934,,,99542
Bahrain,BHR,1935,,,100475
Bahrain,BHR,1936,,,101416
Bahrain,BHR,1937,,,102366
Bahrain,BHR,1938,,,103325
Bahrain,BHR,1939,,,104292
Bahrain,BHR,1940,,,105269
Bahrain,BHR,1941,,,106255
Bahrain,BHR,1942,,,107251
Bahrain,BHR,1943,,,108255
Bahrain,BHR,1944,,,109269
Bahrain,BHR,1945,,,110293
Bahrain,BHR,1946,,,111326
Bahrain,BHR,1947,,,112369
Bahrain,BHR,1948,,,113421
Bahrain,BHR,1949,,,114484
Bahrain,BHR,1950,64.4,,116000
Bahrain,BHR,1951,66.81,,117000
Bahrain,BHR,1952,69.139,,120000
Bahrain,BHR,1953,71.368,,123000
Bahrain,BHR,1954,73.5,,128000
Bahrain,BHR,1955,75.528,,134000
Bahrain,BHR,1956,77.451,,139000
Bahrain,BHR,1957,79.26,,145000
Bahrain,BHR,1958,80.962,,151000
Bahrain,BHR,1959,82.303,,157000
Bahrain,BHR,1960,82.32,,162000
Bahrain,BHR,1961,82.337,,168000
Bahrain,BHR,1962,82.355,,173000
Bahrain,BHR,1963,82.372,,178000
Bahrain,BHR,1964,82.389,,183000
Bahrain,BHR,1965,82.5,,187000
Bahrain,BHR,1966,82.761,,192000
Bahrain,BHR,1967,83.019,,196000
Bahrain,BHR,1968,83.275,,201000
Bahrain,BHR,1969,83.526,,206000
Bahrain,BHR,1970,83.775,14161,213000
Bahrain,BHR,1971,84.021,15475,220000
Bahrain,BHR,1972,84.265,16189,229000
Bahrain,BHR,1973,84.504,17160,240000
Bahrain,BHR,1974,84.741,24565,252000
Bahrain,BHR,1975,84.975,20564,267000
Bahrain,BHR,1976,85.206,20813,284000
Bahrain,BHR,1977,85.434,20523,303000
Bahrain,BHR,1978,85.659,18946,323000
Bahrain,BHR,1979,85.882,14617,343000
Bahrain,BHR,1980,86.101,17779,360000
Bahrain,BHR,1981,86.317,17122,374000
Bahrain,BHR,1982,86.531,15900,386000
Bahrain,BHR,1983,86.742,15622,396000
Bahrain,BHR,1984,86.95,16059,407000
Bahrain,BHR,1985,87.155,10496,419000
Bahrain,BHR,1986,87.357,12797,433000
Bahrain,BHR,1987,87.557,13233,449000
Bahrain,BHR,1988,87.754,15057,465000
Bahrain,BHR,1989,87.949,14812,481000
Bahrain,BHR,1990,88.14,15777,496000
Bahrain,BHR,1991,88.329,14884,510000
Bahrain,BHR,1992,88.398,15452,523000
Bahrain,BHR,1993,88.395,15705,536000
Bahrain,BHR,1994,88.392,16711,550000
Bahrain,BHR,1995,88.388,16606,564000
Bahrain,BHR,1996,88.385,15269,579000
Bahrain,BHR,1997,88.382,18101,595000
Bahrain,BHR,1998,88.379,16843,614000
Bahrain,BHR,1999,88.376,20158,637000
Bahrain,BHR,2000,88.372,27598,665000
Bahrain,BHR,2001,88.369,25929,698000
Bahrain,BHR,2002,88.373,24009,735000
Bahrain,BHR,2003,88.383,28075,779000
Bahrain,BHR,2004,88.399,29711,830000
Bahrain,BHR,2005,88.422,36665,889000
Bahrain,BHR,2006,88.452,38190,958000
Bahrain,BHR,2007,88.488,38858,1036000
Bahrain,BHR,2008,88.53,46926,1115000
Bahrain,BHR,2009,88.579,36129,1185000
Bahrain,BHR,2010,88.634,37062,1241000
Bahrain,BHR,2011,88.695,36372,1278000
Bahrain,BHR,2012,88.762,40384,1300000
Bangladesh,BGD,1800,,,19227358
Bangladesh,BGD,1801,,,19265272
Bangladesh,BGD,1802,,,19303260
Bangladesh,BGD,1803,,,19341324
Bangladesh,BGD,1804,,,19379460
Bangladesh,BGD,1805,,,19417674
Bangladesh,BGD,1806,,,19455964
Bangladesh,BGD,1807,,,19494328
Bangladesh,BGD,1808,,,19532768
Bangladesh,BGD,1809,,,19571282
Bangladesh,BGD,1810,,,19611268
Bangladesh,BGD,1811,,,19652108
Bangladesh,BGD,1812,,,19695200
Bangladesh,BGD,1813,,,19740568
Bangladesh,BGD,1814,,,19788216
Bangladesh,BGD,1815,,,19838164
Bangladesh,BGD,1816,,,19890424
Bangladesh,BGD,1817,,,19945010
Bangladesh,BGD,1818,,,20001936
Bangladesh,BGD,1819,,,20061216
Bangladesh,BGD,1820,,,20122864
Bangladesh,BGD,1821,,,20186896
Bangladesh,BGD,1822,,,20253324
Bangladesh,BGD,1823,,,20322164
Bangladesh,BGD,1824,,,20393428
Bangladesh,BGD,1825,,,20467134
Bangladesh,BGD,1826,,,20543294
Bangladesh,BGD,1827,,,20621924
Bangladesh,BGD,1828,,,20703036
Bangladesh,BGD,1829,,,20786650
Bangladesh,BGD,1830,,,20872776
Bangladesh,BGD,1831,,,20961432
Bangladesh,BGD,1832,,,21050464
Bangladesh,BGD,1833,,,21139874
Bangladesh,BGD,1834,,,21229664
Bangladesh,BGD,1835,,,21319836
Bangladesh,BGD,1836,,,21410388
Bangladesh,BGD,1837,,,21501328
Bangladesh,BGD,1838,,,21592652
Bangladesh,BGD,1839,,,21684364
Bangladesh,BGD,1840,,,21776468
Bangladesh,BGD,1841,,,21868960
Bangladesh,BGD,1842,,,21961848
Bangladesh,BGD,1843,,,22055128
Bangladesh,BGD,1844,,,22148806
Bangladesh,BGD,1845,,,22242880
Bangladesh,BGD,1846,,,22337356
Bangladesh,BGD,1847,,,22432232
Bangladesh,BGD,1848,,,22527510
Bangladesh,BGD,1849,,,22623194
Bangladesh,BGD,1850,,,22719284
Bangladesh,BGD,1851,,,22812156
Bangladesh,BGD,1852,,,22905404
Bangladesh,BGD,1853,,,22999036
Bangladesh,BGD,1854,,,23093048
Bangladesh,BGD,1855,,,23187444
Bangladesh,BGD,1856,,,23282226
Bangladesh,BGD,1857,,,23377394
Bangladesh,BGD,1858,,,23472952
Bangladesh,BGD,1859,,,23568898
Bangladesh,BGD,1860,,,23665236
Bangladesh,BGD,1861,,,23763868
Bangladesh,BGD,1862,,,23864808
Bangladesh,BGD,1863,,,23968082
Bangladesh,BGD,1864,,,24073708
Bangladesh,BGD,1865,,,24181704
Bangladesh,BGD,1866,,,24292094
Bangladesh,BGD,1867,,,24404896
Bangladesh,BGD,1868,,,24520134
Bangladesh,BGD,1869,,,24637826
Bangladesh,BGD,1870,,,24757994
Bangladesh,BGD,1871,,,24880660
Bangladesh,BGD,1872,,,25005842
Bangladesh,BGD,1873,,,25122046
Bangladesh,BGD,1874,,,25252924
Bangladesh,BGD,1875,,,25386592
Bangladesh,BGD,1876,,,25523072
Bangladesh,BGD,1877,,,25655880
Bangladesh,BGD,1878,,,25799852
Bangladesh,BGD,1879,,,25946972
Bangladesh,BGD,1880,,,26094932
Bangladesh,BGD,1881,,,26241342
Bangladesh,BGD,1882,,,26390976
Bangladesh,BGD,1883,,,26541466
Bangladesh,BGD,1884,,,26690684
Bangladesh,BGD,1885,,,26842880
Bangladesh,BGD,1886,,,26995944
Bangladesh,BGD,1887,,,27148024
Bangladesh,BGD,1888,,,27302824
Bangladesh,BGD,1889,,,27458508
Bangladesh,BGD,1890,,,27615080
Bangladesh,BGD,1891,,,27772542
Bangladesh,BGD,1892,,,27930904
Bangladesh,BGD,1893,,,28090164
Bangladesh,BGD,1894,,,28250336
Bangladesh,BGD,1895,,,28411416
Bangladesh,BGD,1896,,,28573416
Bangladesh,BGD,1897,,,28736340
Bangladesh,BGD,1898,,,28900192
Bangladesh,BGD,1899,,,29064976
Bangladesh,BGD,1900,,,29230700
Bangladesh,BGD,1901,,,29397368
Bangladesh,BGD,1902,,,29563300
Bangladesh,BGD,1903,,,29731864
Bangladesh,BGD,1904,,,29901388
Bangladesh,BGD,1905,,,30071876
Bangladesh,BGD,1906,,,30243336
Bangladesh,BGD,1907,,,30413348
Bangladesh,BGD,1908,,,30586752
Bangladesh,BGD,1909,,,30761146
Bangladesh,BGD,1910,,,30936532
Bangladesh,BGD,1911,,,31112210
Bangladesh,BGD,1912,,,31289596
Bangladesh,BGD,1913,,,31458952
Bangladesh,BGD,1914,,,31620188
Bangladesh,BGD,1915,,,31773212
Bangladesh,BGD,1916,,,31926978
Bangladesh,BGD,1917,,,32081488
Bangladesh,BGD,1918,,,32243650
Bangladesh,BGD,1919,,,32404898
Bangladesh,BGD,1920,,,32566952
Bangladesh,BGD,1921,,,32729816
Bangladesh,BGD,1922,,,32893496
Bangladesh,BGD,1923,,,33057992
Bangladesh,BGD,1924,,,33223312
Bangladesh,BGD,1925,,,33389460
Bangladesh,BGD,1926,,,33556440
Bangladesh,BGD,1927,,,33724252
Bangladesh,BGD,1928,,,33892904
Bangladesh,BGD,1929,,,34103768
Bangladesh,BGD,1930,,,34357412
Bangladesh,BGD,1931,,,34654416
Bangladesh,BGD,1932,,,34953984
Bangladesh,BGD,1933,,,35256144
Bangladesh,BGD,1934,,,35560912
Bangladesh,BGD,1935,,,35868320
Bangladesh,BGD,1936,,,36178380
Bangladesh,BGD,1937,,,36491124
Bangladesh,BGD,1938,,,36806572
Bangladesh,BGD,1939,,,37124744
Bangladesh,BGD,1940,,,37445668
Bangladesh,BGD,1941,,,37642124
Bangladesh,BGD,1942,,,37713220
Bangladesh,BGD,1943,,,37658060
Bangladesh,BGD,1944,,,37602984
Bangladesh,BGD,1945,,,37547984
Bangladesh,BGD,1946,,,37511344
Bangladesh,BGD,1947,,,37493040
Bangladesh,BGD,1948,,,37493040
Bangladesh,BGD,1949,,,37493040
Bangladesh,BGD,1950,4.282,1111,37895000
Bangladesh,BGD,1951,4.357,1115,38706000
Bangladesh,BGD,1952,4.437,1129,39490000
Bangladesh,BGD,1953,4.519,1127,40292000
Bangladesh,BGD,1954,4.603,1127,41150000
Bangladesh,BGD,1955,4.687,1046,42086000
Bangladesh,BGD,1956,4.774,1136,43114000
Bangladesh,BGD,1957,4.862,1092,44233000
Bangladesh,BGD,1958,4.951,1050,45435000
Bangladesh,BGD,1959,5.042,1084,46701000
Bangladesh,BGD,1960,5.135,1151,48014000
Bangladesh,BGD,1961,5.278,1240,49363000
Bangladesh,BGD,1962,5.498,1206,50752000
Bangladesh,BGD,1963,5.727,1312,52202000
Bangladesh,BGD,1964,5.964,1292,53742000
Bangladesh,BGD,1965,6.211,1342,55385000
Bangladesh,BGD,1966,6.467,1316,57158000
Bangladesh,BGD,1967,6.733,1299,59034000
Bangladesh,BGD,1968,7.009,1370,60918000
Bangladesh,BGD,1969,7.296,1368,62680000
Bangladesh,BGD,1970,7.593,1380,64232000
Bangladesh,BGD,1971,7.901,1337,65532000
Bangladesh,BGD,1972,8.221,1273,66626000
Bangladesh,BGD,1973,8.553,1019,67638000
Bangladesh,BGD,1974,9.034,1036,68742000
Bangladesh,BGD,1975,9.836,1004,70066000
Bangladesh,BGD,1976,10.701,1111,71652000
Bangladesh,BGD,1977,11.63,1136,73464000
Bangladesh,BGD,1978,12.629,1131,75450000
Bangladesh,BGD,1979,13.701,1160,77529000
Bangladesh,BGD,1980,14.851,1139,79639000
Bangladesh,BGD,1981,15.801,1128,81768000
Bangladesh,BGD,1982,16.212,1107,83932000
Bangladesh,BGD,1983,16.631,1097,86142000
Bangladesh,BGD,1984,17.06,1173,88417000
Bangladesh,BGD,1985,17.496,1209,90764000
Bangladesh,BGD,1986,17.941,1201,93188000
Bangladesh,BGD,1987,18.395,1185,95671000
Bangladesh,BGD,1988,18.859,1213,98186000
Bangladesh,BGD,1989,19.33,1336,100695000
Bangladesh,BGD,1990,19.811,1382,103172000
Bangladesh,BGD,1991,20.257,1401,105599000
Bangladesh,BGD,1992,20.61,1398,107984000
Bangladesh,BGD,1993,20.966,1396,110351000
Bangladesh,BGD,1994,21.328,1439,112738000
Bangladesh,BGD,1995,21.693,1477,115170000
Bangladesh,BGD,1996,22.064,1496,117650000
Bangladesh,BGD,1997,22.438,1459,120161000
Bangladesh,BGD,1998,22.818,1413,122683000
Bangladesh,BGD,1999,23.202,1352,125190000
Bangladesh,BGD,2000,23.59,1369,127658000
Bangladesh,BGD,2001,24.096,1384,130089000
Bangladesh,BGD,2002,24.756,1443,132478000
Bangladesh,BGD,2003,25.429,1468,134792000
Bangladesh,BGD,2004,26.114,1479,136986000
Bangladesh,BGD,2005,26.809,1539,139036000
Bangladesh,BGD,2006,27.517,1657,140920992
Bangladesh,BGD,2007,28.237,1813,142660000
Bangladesh,BGD,2008,28.968,1997,144304000
Bangladesh,BGD,2009,29.709,2144,145924992
Bangladesh,BGD,2010,30.462,2421,147575008
Bangladesh,BGD,2011,31.225,2772,149272992
Bangladesh,BGD,2012,31.993,2697,151006000
Barbados,BRB,1800,,,81729
Barbados,BRB,1801,,,81729
Barbados,BRB,1802,,,81729
Barbados,BRB,1803,,,81729
Barbados,BRB,1804,,,81729
Barbados,BRB,1805,,,81729
Barbados,BRB,1806,,,81729
Barbados,BRB,1807,,,81729
Barbados,BRB,1808,,,81729
Barbados,BRB,1809,,,81729
Barbados,BRB,1810,,,81729
Barbados,BRB,1811,,,81793
Barbados,BRB,1812,,,81923
Barbados,BRB,1813,,,82120
Barbados,BRB,1814,,,82384
Barbados,BRB,1815,,,82718
Barbados,BRB,1816,,,83121
Barbados,BRB,1817,,,83595
Barbados,BRB,1818,,,84142
Barbados,BRB,1819,,,84762
Barbados,BRB,1820,,,85456
Barbados,BRB,1821,,,86227
Barbados,BRB,1822,,,87075
Barbados,BRB,1823,,,88002
Barbados,BRB,1824,,,89008
Barbados,BRB,1825,,,90096
Barbados,BRB,1826,,,91266
Barbados,BRB,1827,,,92519
Barbados,BRB,1828,,,93858
Barbados,BRB,1829,,,95284
Barbados,BRB,1830,,,96798
Barbados,BRB,1831,,,98401
Barbados,BRB,1832,,,100031
Barbados,BRB,1833,,,101688
Barbados,BRB,1834,,,103372
Barbados,BRB,1835,,,105084
Barbados,BRB,1836,,,106825
Barbados,BRB,1837,,,108594
Barbados,BRB,1838,,,110393
Barbados,BRB,1839,,,112221
Barbados,BRB,1840,,,114080
Barbados,BRB,1841,,,115969
Barbados,BRB,1842,,,117859
Barbados,BRB,1843,,,119750
Barbados,BRB,1844,,,121641
Barbados,BRB,1845,,,123531
Barbados,BRB,1846,,,125421
Barbados,BRB,1847,,,127310
Barbados,BRB,1848,,,129197
Barbados,BRB,1849,,,131082
Barbados,BRB,1850,,,132965
Barbados,BRB,1851,,,134844
Barbados,BRB,1852,,,136675
Barbados,BRB,1853,,,138458
Barbados,BRB,1854,,,140190
Barbados,BRB,1855,,,141870
Barbados,BRB,1856,,,143498
Barbados,BRB,1857,,,145071
Barbados,BRB,1858,,,146589
Barbados,BRB,1859,,,148049
Barbados,BRB,1860,,,149452
Barbados,BRB,1861,,,150794
Barbados,BRB,1862,,,152077
Barbados,BRB,1863,,,153330
Barbados,BRB,1864,,,154553
Barbados,BRB,1865,,,155744
Barbados,BRB,1866,,,156903
Barbados,BRB,1867,,,158029
Barbados,BRB,1868,,,159122
Barbados,BRB,1869,,,160181
Barbados,BRB,1870,,,161205
Barbados,BRB,1871,,,162194
Barbados,BRB,1872,,,163148
Barbados,BRB,1873,,,164079
Barbados,BRB,1874,,,165051
Barbados,BRB,1875,,,166034
Barbados,BRB,1876,,,167026
Barbados,BRB,1877,,,167997
Barbados,BRB,1878,,,169011
Barbados,BRB,1879,,,170035
Barbados,BRB,1880,,,171071
Barbados,BRB,1881,,,172089
Barbados,BRB,1882,,,173141
Barbados,BRB,1883,,,174202
Barbados,BRB,1884,,,175249
Barbados,BRB,1885,,,176330
Barbados,BRB,1886,,,177429
Barbados,BRB,1887,,,178516
Barbados,BRB,1888,,,179647
Barbados,BRB,1889,,,180796
Barbados,BRB,1890,,,181964
Barbados,BRB,1891,,,183151
Barbados,BRB,1892,,,184356
Barbados,BRB,1893,,,185581
Barbados,BRB,1894,,,186824
Barbados,BRB,1895,,,188088
Barbados,BRB,1896,,,189370
Barbados,BRB,1897,,,190319
Barbados,BRB,1898,,,190926
Barbados,BRB,1899,,,191191
Barbados,BRB,1900,,,191119
Barbados,BRB,1901,,,190710
Barbados,BRB,1902,,,190872
Barbados,BRB,1903,,,189674
Barbados,BRB,1904,,,188067
Barbados,BRB,1905,,,186055
Barbados,BRB,1906,,,183639
Barbados,BRB,1907,,,181182
Barbados,BRB,1908,,,178830
Barbados,BRB,1909,,,176508
Barbados,BRB,1910,,,174350
Barbados,BRB,1911,,,172157
Barbados,BRB,1912,,,170366
Barbados,BRB,1913,,,168818
Barbados,BRB,1914,,,167283
Barbados,BRB,1915,,,165762
Barbados,BRB,1916,,,164256
Barbados,BRB,1917,,,162762
Barbados,BRB,1918,,,161284
Barbados,BRB,1919,,,159819
Barbados,BRB,1920,,,158368
Barbados,BRB,1921,,,157849
Barbados,BRB,1922,,,158262
Barbados,BRB,1923,,,159608
Barbados,BRB,1924,,,160964
Barbados,BRB,1925,,,162333
Barbados,BRB,1926,,,163713
Barbados,BRB,1927,,,165104
Barbados,BRB,1928,,,166508
Barbados,BRB,1929,,,167923
Barbados,BRB,1930,,,169351
Barbados,BRB,1931,,,170790
Barbados,BRB,1932,,,172242
Barbados,BRB,1933,,,173706
Barbados,BRB,1934,,,175183
Barbados,BRB,1935,,,176672
Barbados,BRB,1936,,,178173
Barbados,BRB,1937,,,179688
Barbados,BRB,1938,,,181215
Barbados,BRB,1939,,,182756
Barbados,BRB,1940,,,184309
Barbados,BRB,1941,,,185876
Barbados,BRB,1942,,,187456
Barbados,BRB,1943,,,189050
